reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
7fb6def1-2f08-4109-94f3-e4b7ec59bff8,Nisa Ainur Rahma,https://play-lh.googleusercontent.com/a-/ALV-UjVz2DzTVRFPIYKe4mFP3dPHvAyOz-dxYOgZ6AKP8Gb15WQ2_ea7,"Anjirlah, orang mau bayar tagihan Shopeepay later malah dipersulit. Download fitur mulu Cok kagak selesai selesai... Tujuannya apa sih kek gini? Apa supaya customer kena denda keterlambatan pembayaran tagihan???!!!!",1,0,3.40.11,2024-12-23 11:02:40,,,3.40.11
2723d0ad-241f-4a96-8ee2-0c6afca7c241,sifa urrahma,https://play-lh.googleusercontent.com/a/ACg8ocL_MlCdgxz5yjSxs6KaCjxNxqUvidlSc_VVWECqnvlSuTgT22o=mo,"Kmren saya beli smartwatch dari xiomi official store pake pengiriman instan, barang dicuri oleh kurir, ajukan pengembalian dana sangat lama harus 8 hari kerja, sudahlah rugi barang gk sampai rugi wktu juga, padahal sudah jelas jarak dri Toko ke kantor itu 30 menit tpi kurir menyelesaikan orderan kurang dri 10 menit... Pengalaman yang sangat tidak nyaman belanja di shopee, hati2",1,22,3.38.35,2024-12-06 13:31:05,"Hai kak, mohon maaf atas ketidaknyamanan nya. terkait kendala pesanan kamu agar bisa aku bantu, bisa infoin username dan nomer pesanannya di DM IG @Shopee_id ya kak . Stay Safe ^GT",2024-12-06 15:42:09,3.38.35
c6f06e93-615a-49a6-b700-4e864c32e9da,Mintori Situmorang,https://play-lh.googleusercontent.com/a-/ALV-UjUmWEIQr79z2h2zngFqXBCBRgUKD32fhLe7HKDexb2o6m8QwJRz,Paylater telah kembali hampir 2 tahun lebih. Akkan tetapi Hampir seminggu ini saya tidak bisa lagi menggunakkannya. Kalau niat memberi jangan di protek. Uang dipakai tetap di kembalikan. Aneh kasih paylater setengah hati.,5,7,3.38.35,2024-12-13 00:20:42,"Hai kak. Maaf terkait kendala SPayLater yang tidak bisa digunakan. Aku infoin mohon untuk selalu menjaga penilaian kredit di Shopee ya kak. Agar aku bantu cek, mohon infoin username & ss kendala ke DM IG @Shopee_id. Terima kasih ^NW",2024-12-13 01:26:15,3.38.35
92f6ae1a-0fc6-4703-af84-c4f1ace5efa6,Samsul Arifin,https://play-lh.googleusercontent.com/a-/ALV-UjW3gheaUWEdJ8dFD8uYkSrN-LFpQDJFK6oqgbaF9BKlxoTERsY,"awal nya saya ragu untuk menginstal aplikasi ini,karna sudah merasa kecewa sama produk yg di jual sebelah lewat aplikasi lain,setelah saya coba ternya shopee itu keren produk juga asli engga kayak yg sebelah nipu banyak palsu nya..terima kasih shopee👍👍👍",5,11,3.38.35,2024-11-30 11:04:25,,,3.38.35
01bf6d6a-86dd-4547-a89e-4cb7d6592fa7,Achmad Nur faid,https://play-lh.googleusercontent.com/a/ACg8ocJmjxnsNj8QiPf0xLvusdDJKzdR7cj4NjeL-7tW6CRYe40LGg=mo,Untuk ekpedisi kenapa jadi sangat lama sekali. Lebih cepat waktu ekpedisi pakai jnt Dan pengambilan koin atau tambahan tetes air pdhal. Belom di ambil. Kok sudah tidak tertera tidak bisa di ambil. Padahal angka masih tertera tolong di perbaiki,1,15,3.39.17,2024-12-18 17:29:33,"Hi kak, maaf atas kendalanya. Terkait kamu tdk bisa menggunakan voucher, mimin saranin utk pastiin kamu sudah ikuti semua S&K voucher sebelum kamu gunain ya kak. Jika masih terkendala, bisa infoin ke mimin detailnya via Call Center di 08001500702 atau Live Chat pd aplikasi ya. Sehat selalu 🙏 ^NL",2022-06-30 07:23:59,3.39.17
8f2228c8-3327-40c1-833d-e396a6046710,Sutar Logis,https://play-lh.googleusercontent.com/a-/ALV-UjXXYuoWQTVFaYgROhL53Jcl25gVJBDM1DD0sNX_fgdNfLBrTCrD,Saya kasih bintang 1 dulu. tadinya saya suka sama aplikasi shopee.tpi semenjak daptar ulang di spinjam slalu diundur undur bulan depan terus sampe sterusnya berulang kali samp ke 4x nya keluar tulisan bahasa maaf blom bisa menyetujui. Suruh ulang ulang daptar sampe kapan tuh bos sampe kiamat ini mah.skrng shopee jelek pengiriman lambat.barang tidak bisa dibatalkan klo tida sesuei.tolong didiperbaiki kedepannya yang lebih layak tida saling merugikan,1,27,3.38.35,2024-11-29 05:33:31,"Hi kak Sutar Logis. Mohon maaf atas pengalaman yang tidak menyenangkan, kedepannya kami akan terus berusaha meningkatkan performa dan layanan kami agar bisa memberikan pengalaman lebih baik lagi. Terkait kendala kamu boleh infoin detail kendala lewat DM sosial media kita di @Shopee_id/@Shopeecare ya kak. Sehat selalu ^SV",2024-11-29 06:37:30,3.38.35
7ff9f718-1278-4001-9ca4-b01f006402d4,Kartika Sari,https://play-lh.googleusercontent.com/a-/ALV-UjWpV3WdBLb4FMkTxldUAAnj49YduKc3Njjg1w9l9MPpg1RlknXI,Tidak ada respon mengenai laporan pengajuan/kalau ada laporan kendala perihal kerusakan barang status di gantung chat cs selalu masuk dalam sesi dksh tgl janji dapat info kelanjutan tapi tidak kabar...menglur waktu saja aplikasi sudah besar begini tapi laporan tidak direspon malah diulur waktu parah amat,1,6,3.38.35,2024-12-07 11:58:04,"Hai kak, Maaf udah buat ngga nyaman terkait kendala kamu, Agar dapat aku bantu cek kendala kamu boleh infoin ke aku lebih detail username dan nomor pesanan kamu lewat DM @Shopee_id / @Shopeecare yaa. ditunggu🙏 ^ZT",2024-10-22 15:16:33,3.38.35
5863df31-010f-43c8-a6ae-2f33864124cd,Intan Fadilah,https://play-lh.googleusercontent.com/a/ACg8ocIoMjKg6FI6FXetxI68nCgtt_4etbp7y0YcySMOcVzVStI-uw=mo,"pertama x belanja online ya diaplikasi shopee, selalu ada gratis ongkir dan kadang ada vocer cashback yg bikin makin enak dalam berbelanja, toko2nya transparan jd kalau ada apa2 pihak shopee selalu jadi penengah dan memberi solusi. mantap pokonya shopee sejauh ini belum ada kendala yang berarti selama pakai aplikasi ini",5,6,3.38.35,2024-12-04 11:17:16,"Hi kak, makasih banyak ya buat bintang 5 dan feedbacknya. Aku harap kamu selalu jadi pengguna setia di shopee. Shopeebakalan terus tingkatin pelayanan dan performa buat kamu dan para sobat shopee. have a nice day ^DF",2024-12-04 13:02:03,3.38.35
26a7c90e-77ef-418e-b707-1450f0516c44,Laswardi Nasution,https://play-lh.googleusercontent.com/a-/ALV-UjXs0mTTKDShBs9-3YQZudK5FToRhrhixOC4dgBQ192Nkacr_j8,Sangat bagus. Hanya saja banyak barang KW berkedok ORI. Tingkatkan lagi keamanan dan kenyamanan para pengguna shopee jangan toko penipuan penipuan terus bertambah. Males jadinya mau belanja,1,1,3.40.11,2024-12-23 09:09:17,"Hai kak, maaf atas ketidaknyamanannya. Terima kasih sudah suka dgn shopee. Terkait kendala km, akan shopee jadikan acuan untuk menjadikan Shopee lebih baik lagi. Shopee selalu mencoba memberikan yang terbaik untuk para pengguna Shopee. Kalo nantinya ada pertanyaan bisa chat mimin melalui Live Chat di aplikasi shopee ya kak. Stay healthy🙏🏻^YE",2022-09-02 01:36:15,3.40.11
df325cff-8a02-42d9-9abc-3dcab77169f1,Jahadup Advance,https://play-lh.googleusercontent.com/a/ACg8ocIy8x8c5ADhG6DvCo_5K7D8oziBipkHon6CfYVLbEDdq8FMjg=mo,Saya kerja terus punya kerjaan sampingan buka toko shopee.suatu hari pukul 9 ada orderan masuk.alhasil minta izinlah saya pulang kerumah buat nyiapin paket orderan.udah selesai abis itu kirim ke ekspidisi Abis itu balik lagi melanjutkan pekerjaan.pas mau pergi kerja.tiba2 ada orderan lagi.pusinglah saya ! Masa harus balik lagi kerumah...kalau gakbalik lagi ntar katanya kena poin penalti dan paket harus di kirim di hari yg sama ! Pusing bgt,1,10,3.38.35,2024-12-06 02:29:15,"Hi kak Jahadup Advance, maaf ya udah buat ga nyaman. Aku infoin Batas Masa Pengemasan adalah batas waktu bagi Penjual utk mengemas produk dan menyerahkan pesanan ke jasa kirim melalui opsi pengiriman pick up / drop off ya. Jika ada pertanyaan/kendala kakak bisa infoin ke aku di DM @Shopee_id / @shopeecare_id Ditunggu ya kak, stay healthy^UI",2024-12-06 03:18:27,3.38.35
9f5fb68a-674b-45f7-a8ce-557fde2948d8,Deny Darto,https://play-lh.googleusercontent.com/a-/ALV-UjX2819kGY6RynoLck3444aXvLxAAOvWStseU_lAAKWV2_yaOnv2,"Aplikasi yang bagus, . Belanja dr rumah, bs cod, kereen 👍 Suka banget sama shopee...tapi tolong aktif kan spaylater dong kak 😁🙏🙏🙏 Kita update ulasan,,kenapa ya sekarang banyak penipuan di shopee, barang Kawe banyak bertaburan di market shopee,dan banyak yang sudah di rugikan...",5,5,3.38.35,2024-12-11 05:53:56,"Hi kak. Mohon maaf atas pengalaman yang tidak menyenangkan, kedepannya kami akan terus berusaha meningkatkan performa dan layanan kami agar bisa memberikan pengalaman lebih baik lagi. Terkait kendala kamu boleh infoin detail kendala lebih jelas lewat DM sosial media kita di @Shopee_id/@Shopeecare ya kak. Sehat selalu🙏 ^LT",2024-09-24 12:21:19,3.38.35
7f66338a-8861-46ba-99b4-cda9b5e6f425,Lilis Findia,https://play-lh.googleusercontent.com/a-/ALV-UjV-6-IqY7OMOCLGLUVj472wDP3g2AgzVPEVIDLyVH4ZcQMBP_4,"Bagus bangat,mudah belanja.cuma kalau kalau pesen gofood nya pasti selalu mintak bayar parkir diluar biaya pemesanan bukannya harus nya biaya parkir sudah masuk ke sistem?kenapa harus kenak biaya parkir lagi ya?mohon shopee diatur lagi biaya gofood nya,terima kasih",4,19,3.38.35,2024-12-15 11:52:56,"Hi kak, maaf ya udah bikin km gak nyaman. Agar aku bisa bantu mohon infoin detail kendala kamu melalui DM Social Media kita @ShopeeID/@Shopeecare. Sehat selalu dan Terimakasih sudah menghubungi Shopee^FX",2024-12-15 13:06:09,3.38.35
4adf2c5d-112b-40ce-9ef4-24cbfa2f4bda,Saripin,https://play-lh.googleusercontent.com/a/ACg8ocKglhO1eY-guMZqzYCh7Tuf3vsQxDPzRNrUwJls1WepxR0biQ=mo,Ngapo baru belanja 3 aitem mentang2 barang belum nyampai padahal bukan tidak di bayar pengaturan berubah yg tadi nya bisa bayar di tempat setiap klik minta bayar pihak bang yang ini yg itu woii cari pelanggan itu susah setiap barang yg saya pesan belum per nah saya tolakk Ter kecualii barangg yg dikirim lewat waktu karena saya jengkel saya tolakk karena apa katanya kalau lewat tgl sekian dapat diskon semisal 10 ribuu itu bohong tetap aja konsumen dipinta sekian payahh takut nian gak di byar taee,5,9,3.39.17,2024-12-16 08:46:52,"Hi kak. Mohon maaf atas pengalaman yang tidak menyenangkan, kedepannya kami akan terus berusaha meningkatkan performa dan layanan kami agar bisa memberikan pengalaman lebih baik lagi. Terkait kendala kamu boleh infoin detail kendala lebih jelas ke DM sosial media kita di @Shopee_id/@Shopeecare ya kak. Sehat selalu🙏 ^LT",2024-08-02 14:24:53,3.39.17
ec2d9789-7244-47db-bde0-09c6609019d0,Iwan Arasit,https://play-lh.googleusercontent.com/a-/ALV-UjWhDjAcw9-D0TnkiPZsCF1e28T4DXvXX84GK93djQLSkUPGnBkL,"Aplikasi yg bagus, pengalaman belanja yg menyenangkan, saya sering berbelanja kebutuhan part utk mobil, di shopee lebih lengkap & banyak pilihan plus harga terjangkau.",5,3,3.38.35,2024-12-13 12:44:16,"Hi kak, makasih ya buat bintang 5 nya, aku makin semangat nihh buat kasih pelayanan yg terbaik :). Jgn lupa pantau terus aplikasi Shopee agar gk ketinggalan promo menarik lainnya. Klo ada kendala terkait Shopee boleh DM aku dgn melampirkan Screenshoot melalui Live Chat atau DM ke Social Media kita @Shopee_id / @Shopeecare ya. Stay safe ^EX",2024-12-13 13:14:41,3.38.35
53b4c5e1-1120-44de-91f6-3adba0afb43a,Afifah Arum Aningtyas,https://play-lh.googleusercontent.com/a/ACg8ocKZHYWFbWjDnde_lZCMzDt0fSe40_jiiyTCeU1WZKeMnbTyRw=mo,"Fitur gaguna, percuma ngadain cashback tapi ujung ujungnya koin gabisa dipake, mau bayar paylater juga gabisa, cuma bisa buat belanja itupun ga full cover, jadi trik marketing yang menjerumuskan orang-orang, fitur sampah",1,9,3.38.35,2024-12-04 14:58:18,,,3.38.35
410d9902-9c8b-495d-93ae-7a1b2ba6b169,Andre Putra,https://play-lh.googleusercontent.com/a/ACg8ocKXPnWXX2RCvPqsiLzS5XSETByvTHSiPpzrH5aRL93TUqKjAg=mo,"Saya sangat puas belanja di shoope,, barang sesuai,, harga bersaing,, pelayanan bagus,, o ya saya kemarin beli garatis ongkir shopee plus 8rb untuk 1 bulan,, knpa ya baru beberapa hari aja sudah tidak ada gratis ongkir yang saya beli,, padahal saya juga baru menggunakan 4 kali transaksi, gimana untuk program ini",5,26,3.38.35,2024-12-01 08:46:21,"Hai kak , makasih ya bintang dan feedbacknya. Terkait feedback dri kakak akan dijadikan evaluasi agar pelayanan dan juga performa aplikasi Shopee semakin lebih baik lagi ke depan nya. Klo ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id / @Shopeecare ya, sehat selalu 😊^QR",2024-09-17 23:06:13,3.38.35
a914df3b-d6c5-4ba2-86f6-62b8259220a0,Yayuk Yulianti,https://play-lh.googleusercontent.com/a-/ALV-UjUlH-lj5yX9GlpvUM4ohN0-3xpITDZMyceEMZMWIKWn41lvVH36,"Saya ganti sebab setelah saya aktifkan Shopeepay nya , ShopeepayLaternya jadi hilang jadi saya belum menggunakan sudah tidak ada padahal saya mengaktifkan shopeepay itu karena agar nantinya bisa menggunakan ShopeePayLater Sangat kecewa sekali Dan hari ini saya isi saldo shopeepay tapi kenapa tidak bisa digunakan tercatat saldo tidak mencukupi padahal belanjanya kurang dari isi saldo",5,6,3.38.35,2024-12-08 06:21:05,"Hai kak Yayuk Yulianti, maaf yaa udh buat ga nyaman terkait kendala SPayLater dan ShopeePay yg km alami. agar aku bisa bantu cek boleh infoin detail kendala dan SS kendala kakak melalui dm IG @shopee_id. Sehat selalu ^DL",2024-12-08 07:15:21,3.38.35
c5fc2777-cc9e-45bd-ac32-7de04c8270d2,Hilya Lizzy,https://play-lh.googleusercontent.com/a-/ALV-UjVGrSvHqPFCYgp8dR-tiU84IJyNIxQp7D0g068OIcgfDsFtb10,"Makin ngeselin,, bisa nggak sih Shopee kalo lagi iklan di apk lain itu nggak usah otomatis masuk aplikasi 🙃 padahal lagi urgent ngerjain tugas, lagi fokus nge drakor, lagi enak enak ngegame tiba tiba iklan langsung masuk aplikasi Shopee ngeselin banget ganggu banget sumpah🙃 nggak semua orang bisa beli akun tanpa iklan ya jadi tolong pengertiannya dong 🙃",2,71,3.38.35,2024-12-03 12:07:51,,,3.38.35
27fceb77-7ef8-4560-b477-4cecc180ec27,muhammad wasito,https://play-lh.googleusercontent.com/a/ACg8ocIUhVLib0gJWroL3mx_USAygDd2w7Kwof1BKjsRLl0e0DEnzg=mo,"Saya punya akun shopee dan sudah lama, tapi untuk mencari atau membeli barang2 yang untuk kalangan orang dewasa seperti pod Vape itu tidak bisa ditemukan didalam aplikasi, tapi jika mencari di mesin google itu banyak yg jual dari shopee , saya sudah mengajukan laporan terkait masalah ini di chat agen, tapi belum dapat solusinya hingga sekarang, !! Jadi belum bisa dibilang bagus pelayanannya , nanti jika sudah dapat solusinya baru dapat nilai baru",2,6,3.38.35,2024-12-02 03:52:34,"Hai kak, maaf atas kendalanya, jika kamu ada kendala bisa menghubungi mimin melalui Call Center di 08001500702 atau Live Chat 🙏 moga membantu. ^NR
",2022-06-19 04:22:16,3.38.35
3aa56456-50c3-414c-982d-ffea70037de7,Muhammad Syahril Arrapid,https://play-lh.googleusercontent.com/a/ACg8ocJojwm3AAaNqSrAQ6m0hRpbYE6xUX9N-ydB0h9mSML1wmdvaA=mo,"Untuk belanja online lumayan bagus dan tidak ada kendala. Teruntuk shopee kalo iklan udah di tv aja jangan di setiap aplikasi iklan nya pasti elu! Cape tau GK mencet tombol ""X"" yang saking kecil nya Segede kuman mencet tombol malah masuk aplikasinya jangan maksa lah kalo iklan kan gw juga lagi pake aplikasi lain malah malah lu muncul iklan nya yang ganggu banget. Udah lah kalo iklan di tv aja maksimal youtub Uda itu aja",2,95,3.38.35,2024-12-02 03:45:47,"Hi kak, maaf ya terkait iklan Shopee pada website/ halaman. Aku infoin, iklan Shopee yg muncul tiba-tiba di HP sebenarnya adlh salah satu jenis virus & tdk dilakukan oleh pihak Shopee sendiri. Kakak bisa menghilangkan virus tersebut dgn aplikasi antivirus. Utk info lebih lanjut bisa DM Sosial Media @Shopee_id/@Shopeecare. Sehat selalu ya kak ^SL",2024-12-02 04:31:17,3.38.35
606d5ca9-e5f2-40b9-84de-76f15a497aa3,Supriyadi,https://play-lh.googleusercontent.com/a/ACg8ocK8T6lWiT0lMO35POU2Q9ZrBmI8FObt_tMdhUsQ7nnCbNlQJw=mo,"Klo barang ny iklan ny bagus tpi gak tw datang asli ny baru mw coba... Kurir ny kurang rama... Uda 2x saya pesan barang. Tpi kurir ny kurang ramah,,, tlong di perbaiki kurir ny supaya planggan gak kecewa,,, saya pesan uda minta ktmuan pas saya tiba di lokasi. Ktmuan kurir ny lgsg cabut dari tmpat",3,20,3.38.35,2024-12-02 11:31:07,"Hi kak, maaf udah bikin ga nyaman terkait kurir yg tidak ramah. Terima kasih utk feedbacknya. Shopee selalu berupaya untuk meningkatkan pelayanan kepada pengguna dan akan berusaha memberikan yang terbaik. Jika kakak ada kendala mengenai Shopee untuk detailnya jangan sungkan buat japri aku ke IG DM @shopee_id yah kak. Aku tunggu ^RB",2024-12-02 12:59:06,3.38.35
535a6abd-1194-4ffa-947b-2fa73a492402,Asep Nuryadi,https://play-lh.googleusercontent.com/a/ACg8ocL9z4juw-G_o0WlL0dpd80nIdOTptIn_volPZ_Tpzv5zU_Pcg=mo,Mungkin saya ingin perkenalan dengan aplikasi Shopee apakah lebih murah dari aplikasi lainya. Apabila aplikasinya mudah dipahami dan ongkirnya gratis. ada kemungkinan saya lanjut menggunakan aplikasi ini.terlebih kebanyakan orang saat ini permasalahannya hanya karena ongkir dan telat pengiriman barang. Di tambah lagi barang yang tidak sesuai membuat orang merasa kecewa.Syukur alhamdulillah apabila permasalahan yang saat ini saya alami dinilai umum. dan semoga cepat bisa ditanggapi dgn bijaksana.,5,20,3.38.35,2024-11-30 16:26:31,"hi kak, makasih buat review bintang 5 nya, yuk cek aplikasi shopee biar ga ketinggalan promo-promo menarik lainnya biar tambah semangat belanjanya. kalo ada pertanyaan bisa chat aku dengan memberikan screenshot review ini melalui DM ke social media @Shopee_id/@Shopeecare yaa. terimakasih ^PO",2024-11-30 17:27:37,3.38.35
34bedca3-b0f0-4fc4-b104-cf224644898f,Nurlisa Listiani,https://play-lh.googleusercontent.com/a-/ALV-UjU2_FCiUAJY6B1wkzro88lX6VFfdOxcwNHkGnvFFPOOCG6OcXEM,"Sekarang belanja di shopee pengirimannya lama bangettt, biasanya ada pilihan kurir kok SPX semua. Udah gitu paket tertulis 'siap diantar kurir' eh di diemin sampe besoknya ga sampe sampe. Dulu enak banget dari jakarta ke indramayu 2hari bisa, sekarang 4hari belum sampe juga",1,9,3.38.35,2024-12-04 23:17:39,"Hi kak, maaf ya udah bikin kakak ga nyaman terkait pengiriman yg lama. Mohon kesediaan kakak menunggu pesanan sesuai dengan estimasi yg diinfokan ya kak. Agar aku bs bantu lebih lanjut, boleh infoin username dan no pesanan via DM @Shopee_id / @ShopeeCare. Aku tunggu ^CJ",2024-12-05 00:31:59,3.38.35
0694e192-1760-4a71-b1b2-ecc879dc2a18,Muh Yusuf Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjXbCkIcz0-Z-_4IcVGwt5O_q1UUWPl5muvWavy509BFz44NHRfE,"Shopee Express lelet sekali. Barang tidak jelas posisinya di mana. Tempat Tujuan kantornya tidak ada..... Menyesal sekali pakai Shopee. Barang pernah hilang pula. Ditambah lagi paket status nya asal asalan ""Pembeli tidak ada di rumah"" terus foto paket sembarang sembarang. Padahal saya ada di rumah",1,3,3.40.11,2024-12-22 03:14:48,"Hai kak, terima kasih ya untuk feedbacknya. Kedepan shopee akan terus berusaha lebih baik lagi agar para pengguna lebih nyaman dalam menggunakan shopee.

Klo ada pertanyaan/kendala, kaka bisa hubungi DM Social Media @Shopee_id atau Live Chat. Sehat selalu 🙏^RN",2023-09-07 13:30:01,3.40.11
e2d05799-de4d-4719-8333-63290573e184,mukhlis imam k,https://play-lh.googleusercontent.com/a/ACg8ocLUYwG7Y0uYSU7VdO4TxTGGuqmGjH0Se2YIIlZwR4ghtQEtFw=mo,"Hati-hati disini juga dengan penjual yang penipu, contohnya mendapatkan give away dengan belanja padahal ini event 11.11, dimana barang tidak dapat dibatalkan dan ditolak dengan penjual. Dan pihak shopee tidak bisa membatalkan dengan alasan sudah dalam pengiriman. Dan barang termasuk pre order.Tetep waspada supaya ada kebijakan perubahan dari shopee. Kalau ada yang seperti itu, laporkan. Dan ke pusat bantuan, harus aktif saat tanya yang bisa diajukan pengembalian barang.",4,14,3.38.35,2024-11-29 14:29:48,"Hi kak. Mohon maaf atas pengalaman yang tidak menyenangkan, kedepannya kami akan terus berusaha meningkatkan performa dan layanan kami agar bisa memberikan pengalaman lebih baik lagi. Terkait kendala kamu boleh infoin detail kendala lebih jelas lewat DM sosial media kita di @Shopee_id/@Shopeecare ya kak. Sehat selalu^LT",2024-11-29 15:45:18,3.38.35
7fd80ff6-32a9-40ff-bcac-a22305e153c0,Cak Use,https://play-lh.googleusercontent.com/a-/ALV-UjUOBFJkBcDlv5ntR9K_Os9em9yvAwo7jVCfAL2nLqHBqf3C6rE,"Akhir-akhir ini ! Belanja di Shopee sering kecewa - Jasa kurir di monopoli spx - Kurir tiap di chat cuman dibaca tok gak pernah dibales - Kurir kurang niat - Pagi diantar malem baru nyampek padahal jarak kerumah ± 1km - Lacak paket tidak akurat Tolong kembalikan seperti dulu, jasa kurir di banyakin.Jadi kita bebas milih kurir langganan Jadi males belanja dishopee !",3,2,3.38.35,2024-12-18 11:23:39,,,3.38.35
6d0bb85b-e518-4447-b060-306ac9e28bba,Achmad Choiron,https://play-lh.googleusercontent.com/a/ACg8ocKUVmjGkddJdNcgfxsPci64krJWtn8emyNRz8GBfBhuf3xZoQ=mo,"Setiap belanja online di shopee hati tenang, tidak kawatir salah barangnya, produk yang kami pesan selalu sesuai dengan pesanan, potongan harga jg sesuai. Pokoknya puas deh, g perlu repot cari barang pesanan. Rekomendasiku beli online di SHOPEE aja.",5,5,3.38.35,2024-12-14 18:16:34,"Hai kak , makasih ya bintang dan feedbacknya. Aku suka bgt klo Kakak senang belanja di Shopee. Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee. Klo ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare ya, have a nice day ^QR",2024-12-14 19:09:54,3.38.35
a7c5f760-90e4-4acd-9055-0f4bef82a51a,Marsiah,https://play-lh.googleusercontent.com/a-/ALV-UjW9ki9a7O1iqY-OUynO9EvMiuqrX6xMogVGoTWyB0OFEpEYyXDM,"Aplikasinya bagus sayangnya gak bisa retur/refund dan tidak diketahui pihak ketiga kalau ada barang gak sesuai deskripsi jadi banyak kena tipu, Tidak seperti akulaku yg bisa diketahui pihak ketiga dan bisa mengajukan refund,",3,0,3.38.35,2024-12-23 06:36:22,"Hallo kak, maaf ya kak udah bikin ga nyaman. Shopee selalu berupaya untuk meningkatkan pelayanan kepada pengguna maupun ke penjual yah kak dan akan selalu berusaha memberikan yang terbaik. Terlait kendala retur/refund kakak yuk segera infoin aku ke IG DM @shopee_id yah kak. Aku tunggu^VL",2024-12-23 07:11:39,3.38.35
662fe965-6e98-45be-8f54-c36e8f9439cf,Ninja Walker PUBGM,https://play-lh.googleusercontent.com/a-/ALV-UjW_M3OZD_PtU7-3ZrOEFAaSKR1FNAxtIm8-NhFcSu1VKmHGDuE,"Senang berbelanja di aplikasi ini, fitur cod sangat membantu sekali, mantapp ❤️❤️❤️😁 Buat orang awam hati2 milih Toko belanja, karna masih ada beberapa toko yang tidak amanah jualan, dan menipu. silahkan cek penilaian orang2 dari toko tersebut, sebelum belanja..",5,3,3.38.35,2024-12-04 04:25:21,"Hi kak, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^NV",2024-12-04 05:10:29,3.38.35
bdad00fb-c12e-427c-957a-8cd5590f4139,Brii ii,https://play-lh.googleusercontent.com/a-/ALV-UjVn6vbQN8PsQeKGy6cZO5lrylrk7zVMC-N1pXe9EIyXoS1txZkL,Bintang 2 aja soalnya sekarang ini tiap muncul iklannya dan kena sentuh dikiiit aja langsung gercep banget pindah aplikasi. Mana MAKSA pula. Bintang 2 buat developernya.,2,6,3.38.35,2024-12-06 18:38:22,,,3.38.35
58c0abd2-005f-4086-b589-7e3f5192c946,Burhan D'jowo,https://play-lh.googleusercontent.com/a-/ALV-UjX6bmC5R6BvFCg1FRDKtA9982455pILcIDDObvjEPxAe0e_3mfK,"Sangat menjengkelkan,,,udah bertahun tahun pakai aplikasi ini untuk belanja di sini tapi mau ngajukan pinjaman gak bisa.intuk verifikasi aja pun gak lolos.",1,4,3.38.35,2024-12-15 02:16:40,,,3.38.35
74a565e0-6fed-4e19-90f2-f93a5d48ff1a,Gunarto,https://play-lh.googleusercontent.com/a/ACg8ocIiwrz-Z-3UAnZxjLssmoT6_DfY9pBQfhhqgfX8mzI-ksjL8A=mo,"Satu yg d sayang kan pengiriman SPX nya lambat, biasanya ke Bangka selatan 3 hari sampai,, ini pernah 4-5 hari. Dan kemaren estimasi tgl 12-13 datang nya tgl 14, mohon d kondisikan di perbaiki d pengiriman.",4,2,3.38.35,2024-12-16 11:26:41,"Hai kak, mohon maaf atas ketidaknyamanan nya. terkait feedback dri kakak akan dijadikan evaluasi agar pelayanan dan juga performa aplikasi Shopee semakin lebih baik lagi ke depan nya. Kalau ada kendala terkait Shopee kakak bisa DM IG aku di @Shopee_id ya kak . Sehat selalu 🙏 ^IZ",2024-11-29 13:35:22,3.38.35
07c8ca8f-6bb3-451f-a345-10ac3d809a23,kang bugon,https://play-lh.googleusercontent.com/a-/ALV-UjU0rYnuJ-AN_vZZFItfLdcQfjxfRbycRoKTX29BcuxN1pODdwQ,"Kalau untuk belanja enak sih... Tapi untuk Pengiriman selalu mengecewakan.. selalu telat.bukan sekali atau dua kali, tapi sering kali. Akhirnya mikir2 kalau mau belanja...",5,5,3.38.35,2024-12-05 12:26:23,"Hi Kak, terima kasih komentar dan bintangnya. Aku jadi makin semangat buat kasih pelayanan yg terbaik untuk semua pengguna Shopee. Kalau ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare ya, sehat selalu 😊^RU",2024-11-04 11:37:21,3.38.35
